,CASEOID,ACTIVITYOID,TIMESTAMP,Variant,Variant index,CASE_ID,Activity
455,266,6,2012-06-20 15:11:20,Variant 7,7,266,6
456,267,1,2011-05-05 17:41:25,Variant 1,1,267,1
457,267,8,2011-05-05 17:42:08,Variant 1,1,267,8
458,267,6,2011-05-05 21:14:58,Variant 1,1,267,6
459,269,8,2011-12-12 17:40:49,Variant 9,9,269,8
460,269,6,2012-01-03 18:15:12,Variant 9,9,269,6
461,270,1,2011-04-01 16:48:44,Variant 15,15,270,1
462,270,8,2011-04-01 16:49:20,Variant 15,15,270,8
463,270,9,2011-04-01 17:42:02,Variant 15,15,270,9
464,270,9,2011-04-01 18:40:01,Variant 15,15,270,9
465,270,8,2011-04-04 18:05:40,Variant 15,15,270,8
466,270,6,2011-04-06 18:48:27,Variant 15,15,270,6
467,272,1,2012-01-25 16:58:57,Variant 2,2,272,1
468,272,8,2012-01-25 17:39:02,Variant 2,2,272,8
469,272,9,2012-02-01 20:28:32,Variant 2,2,272,9
470,272,6,2012-02-29 02:21:41,Variant 2,2,272,6
471,274,1,2012-04-20 18:47:22,Variant 1,1,274,1
472,274,8,2012-04-26 16:37:56,Variant 1,1,274,8
473,274,6,2012-04-26 20:19:28,Variant 1,1,274,6
474,277,1,2012-03-13 18:47:21,Variant 1,1,277,1
475,277,8,2012-03-13 18:48:04,Variant 1,1,277,8
476,277,6,2012-03-14 23:35:22,Variant 1,1,277,6
477,279,1,2011-10-07 17:50:02,Variant 4,4,279,1
478,279,6,2011-10-07 17:50:33,Variant 4,4,279,6
479,281,1,2011-06-30 21:42:32,Variant 5,5,281,1
480,281,1,2011-06-30 21:42:53,Variant 5,5,281,1
481,281,8,2011-07-04 20:19:44,Variant 5,5,281,8
482,281,6,2011-07-04 20:57:06,Variant 5,5,281,6
483,283,1,2012-06-12 17:18:08,Variant 1,1,283,1
484,283,8,2012-06-18 18:01:49,Variant 1,1,283,8
486,284,1,2011-11-08 17:24:00,Variant 1,1,284,1
487,284,8,2011-11-08 17:24:19,Variant 1,1,284,8
488,284,6,2011-11-08 17:34:52,Variant 1,1,284,6
489,285,1,2012-05-02 18:41:57,Variant 1,1,285,1
490,285,8,2012-05-03 16:00:14,Variant 1,1,285,8
491,285,6,2012-05-03 22:34:29,Variant 1,1,285,6
492,287,1,2011-02-08 16:48:56,Variant 1,1,287,1
493,287,8,2011-02-08 16:49:34,Variant 1,1,287,8
494,287,6,2011-02-08 19:49:59,Variant 1,1,287,6
495,288,1,2011-11-17 18:35:43,Variant 1,1,288,1
496,288,8,2011-11-17 18:36:01,Variant 1,1,288,8
497,288,6,2011-11-17 23:00:05,Variant 1,1,288,6
498,290,1,2012-02-14 20:05:29,Variant 46,46,290,1
499,290,9,2012-02-15 18:20:13,Variant 46,46,290,9
500,290,6,2012-03-01 00:31:24,Variant 46,46,290,6
501,290,6,2012-03-01 00:31:28,Variant 46,46,290,6
502,295,1,2012-02-15 18:20:54,Variant 6,6,295,1
503,295,8,2012-02-15 18:30:22,Variant 6,6,295,8
504,295,6,2012-02-15 22:06:58,Variant 6,6,295,6
505,295,6,2012-02-15 22:06:59,Variant 6,6,295,6
506,300,1,2012-03-22 01:34:29,Variant 1,1,300,1
507,300,8,2012-03-22 01:34:39,Variant 1,1,300,8
508,300,6,2012-03-26 18:31:22,Variant 1,1,300,6
509,303,1,2012-02-06 17:29:21,Variant 1,1,303,1
510,303,8,2012-02-06 17:29:28,Variant 1,1,303,8
511,303,6,2012-02-06 17:57:12,Variant 1,1,303,6
512,304,1,2011-10-05 23:48:23,Variant 1,1,304,1
513,304,8,2011-10-06 17:30:22,Variant 1,1,304,8
514,304,6,2011-10-06 21:48:54,Variant 1,1,304,6
515,305,1,2012-05-07 15:41:52,Variant 2,2,305,1
516,305,8,2012-05-07 16:10:51,Variant 2,2,305,8
517,305,9,2012-05-07 18:36:28,Variant 2,2,305,9
518,305,6,2012-05-15 20:35:47,Variant 2,2,305,6
519,307,1,2012-06-22 16:02:35,Variant 1,1,307,1
520,307,8,2012-06-25 18:06:08,Variant 1,1,307,8
521,307,6,2012-06-25 18:27:09,Variant 1,1,307,6
522,310,1,2011-06-09 18:44:39,Variant 2,2,310,1
523,310,8,2011-07-01 15:47:17,Variant 2,2,310,8
524,310,9,2011-07-01 23:15:06,Variant 2,2,310,9
525,310,6,2011-07-14 23:42:45,Variant 2,2,310,6
526,311,1,2012-03-20 19:06:09,Variant 1,1,311,1
527,311,8,2012-03-20 19:06:45,Variant 1,1,311,8
528,311,6,2012-03-20 19:07:16,Variant 1,1,311,6
529,314,1,2011-04-14 16:29:40,Variant 1,1,314,1
530,314,8,2011-04-18 17:50:42,Variant 1,1,314,8
531,314,6,2011-04-18 17:57:59,Variant 1,1,314,6
532,318,1,2012-05-28 22:36:21,Variant 1,1,318,1
533,318,8,2012-05-30 19:01:54,Variant 1,1,318,8
534,318,6,2012-05-31 15:51:47,Variant 1,1,318,6
536,319,8,2011-01-19 00:33:26,Variant 3,3,319,8
537,319,9,2011-01-19 00:40:19,Variant 3,3,319,9
538,319,8,2011-01-21 23:36:47,Variant 3,3,319,8
539,319,6,2011-01-21 23:36:56,Variant 3,3,319,6
542,320,6,2011-01-20 19:48:38,Variant 1,1,320,6
543,325,1,2011-02-01 23:02:03,Variant 5,5,325,1
544,325,1,2011-02-16 01:52:44,Variant 5,5,325,1
545,325,8,2011-02-16 01:52:51,Variant 5,5,325,8
546,325,6,2011-02-21 23:06:23,Variant 5,5,325,6
547,328,1,2012-01-10 18:59:44,Variant 1,1,328,1
548,328,8,2012-01-10 18:59:56,Variant 1,1,328,8
549,328,6,2012-01-10 20:07:13,Variant 1,1,328,6
550,329,1,2011-10-28 19:03:05,Variant 8,8,329,1
551,329,8,2011-11-02 17:42:11,Variant 8,8,329,8
552,329,6,2011-11-02 17:43:41,Variant 8,8,329,6
553,329,8,2011-11-16 20:49:39,Variant 8,8,329,8
554,329,6,2011-11-17 17:53:58,Variant 8,8,329,6
555,334,1,2011-04-29 23:36:05,Variant 3,3,334,1
556,334,8,2011-04-29 23:36:29,Variant 3,3,334,8
557,334,9,2011-05-02 16:10:10,Variant 3,3,334,9
558,334,8,2011-05-03 18:37:08,Variant 3,3,334,8
559,334,6,2011-05-03 18:37:23,Variant 3,3,334,6
560,336,1,2012-04-20 18:54:26,Variant 1,1,336,1
561,336,8,2012-04-20 18:54:41,Variant 1,1,336,8
562,336,6,2012-04-23 17:14:28,Variant 1,1,336,6
563,339,1,2012-05-14 20:36:02,Variant 2,2,339,1
564,339,8,2012-05-15 23:04:27,Variant 2,2,339,8
565,339,9,2012-05-15 23:07:03,Variant 2,2,339,9
566,339,6,2012-05-16 23:57:16,Variant 2,2,339,6
567,340,1,2012-03-06 20:18:20,Variant 2,2,340,1
568,340,8,2012-03-07 01:53:18,Variant 2,2,340,8
569,340,9,2012-03-14 19:55:59,Variant 2,2,340,9
570,340,6,2012-03-16 01:03:14,Variant 2,2,340,6
571,341,1,2011-12-21 22:53:06,Variant 4,4,341,1
572,341,6,2011-12-23 00:56:27,Variant 4,4,341,6
573,344,1,2012-01-20 02:02:37,Variant 1,1,344,1
574,344,8,2012-01-20 02:02:55,Variant 1,1,344,8
575,344,6,2012-01-20 23:47:10,Variant 1,1,344,6
576,347,1,2011-08-01 16:02:40,Variant 7,7,347,1
577,347,6,2011-08-19 17:29:29,Variant 7,7,347,6
578,347,6,2011-08-19 17:29:29,Variant 7,7,347,6
579,350,1,2011-12-28 22:37:00,Variant 2,2,350,1
580,350,8,2012-01-18 20:36:11,Variant 2,2,350,8
581,350,9,2012-02-02 18:12:36,Variant 2,2,350,9
582,350,6,2012-02-07 20:21:54,Variant 2,2,350,6
583,352,1,2012-05-08 18:48:14,Variant 7,7,352,1
584,352,6,2012-05-08 18:48:50,Variant 7,7,352,6
585,352,6,2012-05-08 18:48:51,Variant 7,7,352,6
586,354,1,2011-08-03 23:10:21,Variant 46,46,354,1
587,354,9,2011-08-03 23:11:53,Variant 46,46,354,9
588,354,6,2011-08-04 21:52:59,Variant 46,46,354,6
589,354,6,2011-08-04 21:53:04,Variant 46,46,354,6
590,355,1,2011-01-10 17:39:15,Variant 5,5,355,1
591,355,1,2011-01-10 17:41:44,Variant 5,5,355,1
592,355,8,2011-01-27 01:34:13,Variant 5,5,355,8
593,355,6,2011-02-09 02:00:42,Variant 5,5,355,6
594,356,1,2012-06-19 21:23:59,Variant 1,1,356,1
595,356,8,2012-06-20 15:46:29,Variant 1,1,356,8
596,356,6,2012-06-20 16:11:35,Variant 1,1,356,6
598,359,8,2011-01-21 17:44:16,Variant 1,1,359,8
599,359,6,2011-01-21 17:44:48,Variant 1,1,359,6
600,362,1,2012-02-23 18:45:01,Variant 2,2,362,1
601,362,8,2012-03-13 00:06:36,Variant 2,2,362,8
602,362,9,2012-03-14 02:53:46,Variant 2,2,362,9
603,362,6,2012-03-30 22:00:29,Variant 2,2,362,6
604,368,1,2011-06-22 21:08:02,Variant 42,42,368,1
605,368,1,2011-06-22 21:08:20,Variant 42,42,368,1
606,368,8,2011-06-22 23:55:26,Variant 42,42,368,8
607,368,9,2011-06-23 16:18:51,Variant 42,42,368,9
608,368,9,2011-06-23 16:18:54,Variant 42,42,368,9
609,368,8,2011-07-20 16:13:16,Variant 42,42,368,8
610,368,6,2011-08-03 22:03:51,Variant 42,42,368,6
611,369,1,2011-07-13 22:03:38,Variant 10,10,369,1
612,369,8,2011-07-14 16:37:19,Variant 10,10,369,8
613,369,8,2011-07-14 16:51:59,Variant 10,10,369,8
614,369,6,2011-07-14 17:23:03,Variant 10,10,369,6
615,371,1,2012-01-26 19:51:34,Variant 1,1,371,1
616,371,8,2012-01-26 19:51:43,Variant 1,1,371,8
617,371,6,2012-01-26 20:56:27,Variant 1,1,371,6
618,372,1,2012-05-24 22:08:38,Variant 1,1,372,1
619,372,8,2012-05-24 23:18:41,Variant 1,1,372,8
620,372,6,2012-05-25 17:15:20,Variant 1,1,372,6
621,373,1,2011-12-16 22:58:26,Variant 1,1,373,1
622,373,8,2011-12-16 22:59:19,Variant 1,1,373,8
623,373,6,2011-12-29 01:27:41,Variant 1,1,373,6
624,375,1,2012-05-10 20:25:17,Variant 1,1,375,1
625,375,8,2012-05-10 20:25:31,Variant 1,1,375,8
626,375,6,2012-05-10 20:30:11,Variant 1,1,375,6
627,377,1,2011-12-16 23:59:08,Variant 1,1,377,1
628,377,8,2011-12-19 20:09:41,Variant 1,1,377,8
629,377,6,2012-01-14 00:22:13,Variant 1,1,377,6
630,381,1,2012-04-12 16:19:28,Variant 1,1,381,1
631,381,8,2012-04-12 16:19:36,Variant 1,1,381,8
632,381,6,2012-04-16 23:29:50,Variant 1,1,381,6
633,386,1,2011-05-10 16:52:39,Variant 3,3,386,1
634,386,8,2011-05-10 16:53:00,Variant 3,3,386,8
635,386,9,2011-05-13 21:22:57,Variant 3,3,386,9
636,386,8,2011-05-17 16:52:37,Variant 3,3,386,8
637,386,6,2011-05-17 16:52:47,Variant 3,3,386,6
638,387,1,2011-12-14 21:05:52,Variant 6,6,387,1
639,387,8,2011-12-14 21:05:59,Variant 6,6,387,8
640,387,6,2011-12-22 19:50:39,Variant 6,6,387,6
641,387,6,2011-12-22 19:50:40,Variant 6,6,387,6
642,389,1,2011-06-28 21:43:15,Variant 5,5,389,1
643,389,1,2011-06-28 21:44:20,Variant 5,5,389,1
644,389,8,2011-06-29 16:35:06,Variant 5,5,389,8
645,389,6,2011-06-29 17:24:26,Variant 5,5,389,6
646,391,1,2011-09-15 17:30:24,Variant 1,1,391,1
647,391,8,2011-09-16 22:54:21,Variant 1,1,391,8
648,391,6,2011-09-20 16:21:04,Variant 1,1,391,6
649,392,1,2012-03-12 18:57:46,Variant 7,7,392,1
650,392,6,2012-03-12 23:53:29,Variant 7,7,392,6
651,392,6,2012-03-12 23:57:06,Variant 7,7,392,6
652,394,1,2012-01-12 21:02:38,Variant 1,1,394,1
653,394,8,2012-01-13 18:45:33,Variant 1,1,394,8
654,394,6,2012-01-13 19:36:45,Variant 1,1,394,6
655,395,1,2011-12-15 19:32:48,Variant 1,1,395,1
656,395,8,2011-12-15 19:32:56,Variant 1,1,395,8
657,395,6,2011-12-15 19:49:44,Variant 1,1,395,6
658,398,1,2012-01-25 17:03:28,Variant 2,2,398,1
659,398,8,2012-01-25 17:39:20,Variant 2,2,398,8
660,398,9,2012-02-01 20:39:56,Variant 2,2,398,9
661,398,6,2012-02-29 02:22:35,Variant 2,2,398,6
662,400,1,2011-09-22 17:13:24,Variant 1,1,400,1
663,400,8,2011-09-28 15:08:53,Variant 1,1,400,8
664,400,6,2011-10-04 21:56:00,Variant 1,1,400,6
665,403,1,2012-01-17 17:42:15,Variant 1,1,403,1
666,403,8,2012-01-18 17:04:57,Variant 1,1,403,8
667,403,6,2012-01-18 17:17:49,Variant 1,1,403,6
668,405,1,2012-01-20 17:17:51,Variant 8,8,405,1
669,405,8,2012-01-20 17:18:14,Variant 8,8,405,8
670,405,6,2012-01-23 19:24:09,Variant 8,8,405,6
671,405,8,2012-01-23 19:34:09,Variant 8,8,405,8
672,405,6,2012-01-26 01:05:48,Variant 8,8,405,6
673,409,1,2011-08-29 22:04:10,Variant 1,1,409,1
674,409,8,2011-08-30 16:33:47,Variant 1,1,409,8
675,409,6,2011-08-30 16:59:38,Variant 1,1,409,6
676,413,3,2011-09-21 17:45:40,Variant 54,54,413,3
677,413,1,2011-09-23 17:20:13,Variant 54,54,413,1
678,413,8,2011-09-23 17:20:34,Variant 54,54,413,8
679,413,6,2011-10-14 00:02:38,Variant 54,54,413,6
680,413,6,2011-10-14 00:02:41,Variant 54,54,413,6
681,415,1,2012-03-20 20:05:10,Variant 6,6,415,1
682,415,8,2012-03-20 20:05:18,Variant 6,6,415,8
683,415,6,2012-03-22 00:23:54,Variant 6,6,415,6
684,415,6,2012-03-22 00:23:55,Variant 6,6,415,6
685,417,1,2012-04-04 00:21:42,Variant 2,2,417,1
686,417,8,2012-04-04 22:04:39,Variant 2,2,417,8
687,417,9,2012-04-06 15:21:38,Variant 2,2,417,9
688,417,6,2012-04-16 20:36:10,Variant 2,2,417,6
689,418,1,2012-05-04 23:26:19,Variant 1,1,418,1
690,418,8,2012-05-07 14:59:13,Variant 1,1,418,8
691,418,6,2012-05-07 18:24:38,Variant 1,1,418,6
692,422,1,2011-01-06 00:49:02,Variant 1,1,422,1
693,422,8,2011-01-10 17:15:19,Variant 1,1,422,8
694,422,6,2011-01-10 17:16:46,Variant 1,1,422,6
695,424,1,2012-06-15 23:30:23,Variant 6,6,424,1
696,424,8,2012-06-15 23:30:32,Variant 6,6,424,8
697,424,6,2012-06-18 18:10:31,Variant 6,6,424,6
698,424,6,2012-06-18 18:10:31,Variant 6,6,424,6
699,425,1,2012-04-16 16:26:13,Variant 2,2,425,1
700,425,8,2012-04-16 22:05:04,Variant 2,2,425,8
701,425,9,2012-04-17 15:40:48,Variant 2,2,425,9
702,425,6,2012-05-16 18:59:40,Variant 2,2,425,6
703,426,1,2011-03-15 22:18:19,Variant 15,15,426,1
704,426,8,2011-03-15 22:18:50,Variant 15,15,426,8
705,426,9,2011-03-15 23:41:01,Variant 15,15,426,9
706,426,9,2011-03-19 00:45:55,Variant 15,15,426,9
707,426,8,2011-04-14 16:41:49,Variant 15,15,426,8
708,426,6,2011-04-14 16:42:53,Variant 15,15,426,6
709,429,1,2011-06-21 23:42:53,Variant 5,5,429,1
710,429,1,2011-06-21 23:43:03,Variant 5,5,429,1
711,429,8,2011-06-23 20:57:37,Variant 5,5,429,8
712,429,6,2011-06-23 22:56:12,Variant 5,5,429,6
713,431,1,2012-02-03 00:06:04,Variant 1,1,431,1
714,431,8,2012-02-03 00:06:16,Variant 1,1,431,8
715,431,6,2012-02-03 17:29:08,Variant 1,1,431,6
716,432,1,2011-09-30 16:48:55,Variant 1,1,432,1
717,432,8,2011-09-30 21:46:24,Variant 1,1,432,8
718,432,6,2011-10-06 15:58:26,Variant 1,1,432,6
719,434,1,2012-04-18 16:16:22,Variant 1,1,434,1
720,434,8,2012-04-18 16:25:34,Variant 1,1,434,8
721,434,6,2012-04-23 23:30:23,Variant 1,1,434,6
722,436,1,2012-06-19 18:30:43,Variant 6,6,436,1
723,436,8,2012-06-19 18:32:43,Variant 6,6,436,8
724,436,6,2012-06-19 21:18:30,Variant 6,6,436,6
725,436,6,2012-06-19 21:18:31,Variant 6,6,436,6
726,437,1,2011-11-11 19:35:35,Variant 2,2,437,1
727,437,8,2011-11-15 23:54:29,Variant 2,2,437,8
728,437,9,2011-11-16 19:55:17,Variant 2,2,437,9
729,437,6,2011-11-17 20:36:55,Variant 2,2,437,6
730,439,1,2012-02-01 17:30:27,Variant 1,1,439,1
731,439,8,2012-02-10 02:05:23,Variant 1,1,439,8
732,439,6,2012-02-15 19:07:50,Variant 1,1,439,6
733,440,1,2011-06-07 20:15:58,Variant 1,1,440,1
734,440,8,2011-06-07 20:16:33,Variant 1,1,440,8
735,440,6,2011-06-08 16:50:52,Variant 1,1,440,6
736,442,1,2011-02-18 20:17:32,Variant 1,1,442,1
737,442,8,2011-02-19 02:47:39,Variant 1,1,442,8
738,442,6,2011-02-19 02:55:57,Variant 1,1,442,6
739,443,1,2011-03-10 20:06:41,Variant 5,5,443,1
740,443,1,2011-03-10 20:08:14,Variant 5,5,443,1
741,443,8,2011-03-10 20:15:07,Variant 5,5,443,8
742,443,6,2011-03-10 23:21:58,Variant 5,5,443,6
743,445,1,2011-05-16 17:25:43,Variant 1,1,445,1
744,445,8,2011-05-16 17:26:52,Variant 1,1,445,8
745,445,6,2011-05-16 21:04:16,Variant 1,1,445,6
746,448,1,2012-06-12 23:20:01,Variant 2,2,448,1
747,448,8,2012-06-13 18:35:07,Variant 2,2,448,8
748,448,9,2012-06-26 21:36:43,Variant 2,2,448,9
749,448,6,2012-06-29 21:27:09,Variant 2,2,448,6
750,449,1,2011-03-09 20:49:32,Variant 3,3,449,1
751,449,8,2011-03-09 20:49:53,Variant 3,3,449,8
752,449,9,2011-03-09 20:53:22,Variant 3,3,449,9
753,449,8,2011-03-10 22:20:24,Variant 3,3,449,8
754,449,6,2011-03-10 22:21:03,Variant 3,3,449,6
755,451,1,2011-07-08 22:17:10,Variant 5,5,451,1
756,451,1,2011-07-13 17:15:33,Variant 5,5,451,1
757,451,8,2011-07-13 20:27:47,Variant 5,5,451,8
758,451,6,2011-07-13 20:29:32,Variant 5,5,451,6
759,453,1,2012-05-23 15:56:57,Variant 6,6,453,1
760,453,8,2012-05-23 15:57:05,Variant 6,6,453,8
761,453,6,2012-05-25 20:31:15,Variant 6,6,453,6
762,453,6,2012-05-25 20:31:15,Variant 6,6,453,6
763,454,1,2011-11-09 00:52:09,Variant 1,1,454,1
764,454,8,2011-11-09 00:52:23,Variant 1,1,454,8
765,454,6,2011-11-09 01:20:00,Variant 1,1,454,6
766,457,1,2011-12-07 20:31:32,Variant 1,1,457,1
767,457,8,2011-12-07 20:41:28,Variant 1,1,457,8
768,457,6,2011-12-08 02:02:54,Variant 1,1,457,6
769,459,1,2011-10-05 16:52:36,Variant 1,1,459,1
770,459,8,2011-10-18 17:24:51,Variant 1,1,459,8
771,459,6,2011-10-18 23:36:27,Variant 1,1,459,6
772,460,1,2011-02-26 01:54:09,Variant 1,1,460,1
773,460,8,2011-02-28 20:00:58,Variant 1,1,460,8
774,460,6,2011-02-28 21:01:29,Variant 1,1,460,6
775,461,1,2012-03-28 17:02:20,Variant 2,2,461,1
776,461,8,2012-03-28 17:49:03,Variant 2,2,461,8
777,461,9,2012-03-30 15:52:33,Variant 2,2,461,9
778,461,6,2012-04-16 16:48:18,Variant 2,2,461,6
779,462,1,2012-05-15 16:39:10,Variant 31,31,462,1
780,462,8,2012-05-15 16:39:18,Variant 31,31,462,8
781,462,4,2012-05-15 23:46:35,Variant 31,31,462,4
782,462,6,2012-06-01 20:07:34,Variant 31,31,462,6
783,463,1,2011-11-10 18:20:49,Variant 6,6,463,1
784,463,8,2011-11-10 18:21:08,Variant 6,6,463,8
785,463,6,2011-12-14 01:45:19,Variant 6,6,463,6
786,463,6,2011-12-14 01:45:20,Variant 6,6,463,6
787,464,1,2011-10-07 16:30:01,Variant 6,6,464,1
788,464,8,2011-10-07 22:08:34,Variant 6,6,464,8
789,464,6,2011-10-14 16:03:04,Variant 6,6,464,6
790,464,6,2011-10-14 16:03:04,Variant 6,6,464,6
791,465,1,2011-06-30 23:05:37,Variant 5,5,465,1
792,465,1,2011-06-30 23:05:53,Variant 5,5,465,1
793,465,8,2011-07-05 18:38:12,Variant 5,5,465,8
794,465,6,2011-07-05 20:14:52,Variant 5,5,465,6
795,466,1,2012-06-15 22:58:32,Variant 1,1,466,1
796,466,8,2012-06-15 23:35:08,Variant 1,1,466,8
797,466,6,2012-06-18 18:34:55,Variant 1,1,466,6
798,468,1,2011-02-02 23:17:34,Variant 3,3,468,1
799,468,8,2011-02-04 23:48:04,Variant 3,3,468,8
800,468,9,2011-02-08 23:55:03,Variant 3,3,468,9
801,468,8,2011-02-17 18:18:28,Variant 3,3,468,8
802,468,6,2011-02-17 18:18:39,Variant 3,3,468,6
803,471,1,2011-05-24 16:27:52,Variant 3,3,471,1
804,471,8,2011-05-24 16:28:14,Variant 3,3,471,8
805,471,9,2011-05-27 22:02:35,Variant 3,3,471,9
806,471,8,2011-06-03 21:21:28,Variant 3,3,471,8
807,471,6,2011-06-03 21:21:36,Variant 3,3,471,6
808,473,1,2011-01-17 19:10:54,Variant 1,1,473,1
809,473,8,2011-01-20 20:01:42,Variant 1,1,473,8
810,473,6,2011-02-28 18:40:39,Variant 1,1,473,6
811,475,1,2011-04-13 22:43:16,Variant 1,1,475,1
812,475,8,2011-04-13 22:44:19,Variant 1,1,475,8
813,475,6,2011-04-14 21:56:33,Variant 1,1,475,6
814,476,1,2011-03-23 00:31:44,Variant 3,3,476,1
815,476,8,2011-04-01 22:42:31,Variant 3,3,476,8
816,476,9,2011-04-01 22:42:38,Variant 3,3,476,9
817,476,8,2011-04-07 23:40:59,Variant 3,3,476,8
818,476,6,2011-04-07 23:41:49,Variant 3,3,476,6
819,477,1,2012-01-04 17:34:18,Variant 1,1,477,1
820,477,8,2012-01-04 17:34:29,Variant 1,1,477,8
821,477,6,2012-01-04 18:17:14,Variant 1,1,477,6
822,479,1,2012-05-15 23:30:10,Variant 4,4,479,1
823,479,6,2012-05-16 15:06:18,Variant 4,4,479,6
824,481,1,2011-08-31 22:09:49,Variant 1,1,481,1
825,481,8,2011-09-01 22:52:37,Variant 1,1,481,8
826,481,6,2011-09-02 15:18:38,Variant 1,1,481,6
827,485,1,2011-07-01 18:24:56,Variant 5,5,485,1
828,485,1,2011-07-01 18:38:06,Variant 5,5,485,1
829,485,8,2011-07-04 17:02:11,Variant 5,5,485,8
830,485,6,2011-07-04 18:43:18,Variant 5,5,485,6
831,486,1,2011-09-26 20:50:47,Variant 1,1,486,1
832,486,8,2011-09-26 20:51:45,Variant 1,1,486,8
833,486,6,2011-09-26 20:57:39,Variant 1,1,486,6
834,488,1,2011-09-20 15:40:54,Variant 1,1,488,1
835,488,8,2011-09-26 21:33:44,Variant 1,1,488,8
836,488,6,2011-09-27 23:12:04,Variant 1,1,488,6
837,489,1,2011-03-24 23:41:51,Variant 1,1,489,1
838,489,8,2011-03-24 23:42:08,Variant 1,1,489,8
839,489,6,2011-03-25 18:19:15,Variant 1,1,489,6
840,490,1,2011-07-11 21:49:19,Variant 1,1,490,1
841,490,8,2011-07-12 15:52:08,Variant 1,1,490,8
842,490,6,2011-07-12 16:16:03,Variant 1,1,490,6
843,491,1,2012-04-12 23:45:56,Variant 2,2,491,1
844,491,8,2012-04-16 15:07:02,Variant 2,2,491,8
845,491,9,2012-04-20 18:41:40,Variant 2,2,491,9
846,491,6,2012-05-14 22:53:25,Variant 2,2,491,6
847,492,1,2012-05-30 23:38:32,Variant 1,1,492,1
848,492,8,2012-05-31 14:59:24,Variant 1,1,492,8
849,492,6,2012-05-31 21:28:36,Variant 1,1,492,6
850,493,1,2011-12-23 01:48:48,Variant 1,1,493,1
851,493,8,2011-12-27 17:30:02,Variant 1,1,493,8
852,493,6,2011-12-29 17:36:13,Variant 1,1,493,6
853,494,1,2011-03-30 16:29:32,Variant 1,1,494,1
854,494,8,2011-03-30 16:30:43,Variant 1,1,494,8
855,494,6,2011-03-30 21:13:43,Variant 1,1,494,6
856,499,1,2011-01-28 18:01:13,Variant 1,1,499,1
857,499,8,2011-01-28 22:49:49,Variant 1,1,499,8
858,499,6,2011-01-31 17:58:40,Variant 1,1,499,6
859,500,1,2011-03-03 18:50:46,Variant 1,1,500,1
860,500,8,2011-03-22 18:19:41,Variant 1,1,500,8
861,500,6,2011-03-23 00:41:22,Variant 1,1,500,6
862,501,1,2012-06-04 21:18:30,Variant 5,5,501,1
863,501,1,2012-06-04 21:30:53,Variant 5,5,501,1
864,501,8,2012-06-05 14:58:08,Variant 5,5,501,8
865,501,6,2012-06-06 23:16:24,Variant 5,5,501,6
866,505,1,2012-01-20 23:25:53,Variant 1,1,505,1
867,505,8,2012-01-20 23:26:12,Variant 1,1,505,8
868,505,6,2012-02-02 00:22:25,Variant 1,1,505,6
869,508,1,2012-02-23 22:43:24,Variant 2,2,508,1
870,508,8,2012-02-23 22:43:39,Variant 2,2,508,8
871,508,9,2012-02-24 18:44:16,Variant 2,2,508,9
872,508,6,2012-03-12 19:34:52,Variant 2,2,508,6
873,511,1,2012-04-20 21:48:18,Variant 1,1,511,1
874,511,8,2012-04-27 18:48:24,Variant 1,1,511,8
875,511,6,2012-05-03 18:11:09,Variant 1,1,511,6
876,512,1,2011-10-06 18:16:56,Variant 2,2,512,1
877,512,8,2011-10-11 21:11:42,Variant 2,2,512,8
878,512,9,2011-10-13 22:29:37,Variant 2,2,512,9
879,512,6,2011-10-17 23:21:14,Variant 2,2,512,6
880,513,1,2011-03-30 18:44:58,Variant 1,1,513,1
881,513,8,2011-03-30 18:45:26,Variant 1,1,513,8
882,513,6,2011-04-04 16:35:45,Variant 1,1,513,6
883,514,1,2011-12-27 20:54:23,Variant 6,6,514,1
884,514,8,2011-12-28 00:39:22,Variant 6,6,514,8
885,514,6,2011-12-30 18:04:14,Variant 6,6,514,6
886,514,6,2011-12-30 18:04:15,Variant 6,6,514,6
887,515,1,2011-10-20 16:41:43,Variant 1,1,515,1
888,515,8,2011-10-20 16:42:26,Variant 1,1,515,8
889,515,6,2011-10-20 23:46:08,Variant 1,1,515,6
890,516,1,2011-09-01 22:32:33,Variant 2,2,516,1
891,516,8,2011-09-05 18:32:40,Variant 2,2,516,8
892,516,9,2011-09-05 20:35:10,Variant 2,2,516,9
893,516,6,2011-09-15 18:43:36,Variant 2,2,516,6
894,517,1,2011-03-02 00:22:55,Variant 23,23,517,1
895,517,8,2011-03-02 00:23:19,Variant 23,23,517,8
896,517,8,2011-03-02 00:23:50,Variant 23,23,517,8
897,517,9,2011-03-10 00:28:22,Variant 23,23,517,9
898,517,8,2011-03-18 19:57:44,Variant 23,23,517,8
899,517,6,2011-03-18 19:58:27,Variant 23,23,517,6
900,518,1,2011-03-26 02:11:16,Variant 8,8,518,1
901,518,8,2011-03-26 02:11:53,Variant 8,8,518,8
902,518,6,2011-04-05 21:04:16,Variant 8,8,518,6
903,518,8,2011-04-22 16:10:57,Variant 8,8,518,8
904,518,6,2011-04-22 17:11:36,Variant 8,8,518,6
905,519,1,2012-06-08 16:31:56,Variant 1,1,519,1
906,519,8,2012-06-08 16:32:05,Variant 1,1,519,8
907,519,6,2012-06-08 16:40:26,Variant 1,1,519,6
908,521,1,2012-01-09 19:49:13,Variant 1,1,521,1
909,521,8,2012-01-10 17:42:03,Variant 1,1,521,8
