CASEOID,ACTIVITYOID,TIMESTAMP,Variant,Variant index
305,8,2012/05/07 16:10:51.000,Variant 2,2
305,9,2012/05/07 18:36:28.000,Variant 2,2
305,6,2012/05/15 20:35:47.000,Variant 2,2
307,1,2012/06/22 16:02:35.000,Variant 1,1
307,8,2012/06/25 18:06:08.000,Variant 1,1
307,6,2012/06/25 18:27:09.000,Variant 1,1
310,1,2011/06/09 18:44:39.000,Variant 2,2
310,8,2011/07/01 15:47:17.000,Variant 2,2
310,9,2011/07/01 23:15:06.000,Variant 2,2
310,6,2011/07/14 23:42:45.000,Variant 2,2
311,1,2012/03/20 19:06:09.000,Variant 1,1
311,8,2012/03/20 19:06:45.000,Variant 1,1
311,6,2012/03/20 19:07:16.000,Variant 1,1
314,1,2011/04/14 16:29:40.000,Variant 1,1
314,8,2011/04/18 17:50:42.000,Variant 1,1
314,6,2011/04/18 17:57:59.000,Variant 1,1
318,1,2012/05/28 22:36:21.000,Variant 1,1
318,8,2012/05/30 19:01:54.000,Variant 1,1
318,6,2012/05/31 15:51:47.000,Variant 1,1
319,1,2010/12/29 01:23:40.000,Variant 3,3
319,8,2011/01/19 00:33:26.000,Variant 3,3
319,9,2011/01/19 00:40:19.000,Variant 3,3
319,8,2011/01/21 23:36:47.000,Variant 3,3
319,6,2011/01/21 23:36:56.000,Variant 3,3
320,1,2010/12/28 01:12:53.000,Variant 1,1
320,8,2010/12/28 01:51:07.000,Variant 1,1
320,6,2011/01/20 19:48:38.000,Variant 1,1
325,1,2011/02/01 23:02:03.000,Variant 5,5
325,1,2011/02/16 01:52:44.000,Variant 5,5
325,8,2011/02/16 01:52:51.000,Variant 5,5
325,6,2011/02/21 23:06:23.000,Variant 5,5
328,1,2012/01/10 18:59:44.000,Variant 1,1
328,8,2012/01/10 18:59:56.000,Variant 1,1
328,6,2012/01/10 20:07:13.000,Variant 1,1
329,1,2011/10/28 19:03:05.000,Variant 8,8
329,8,2011/11/02 17:42:11.000,Variant 8,8
329,6,2011/11/02 17:43:41.000,Variant 8,8
329,8,2011/11/16 20:49:39.000,Variant 8,8
329,6,2011/11/17 17:53:58.000,Variant 8,8
334,1,2011/04/29 23:36:05.000,Variant 3,3
334,8,2011/04/29 23:36:29.000,Variant 3,3
334,9,2011/05/02 16:10:10.000,Variant 3,3
334,8,2011/05/03 18:37:08.000,Variant 3,3
334,6,2011/05/03 18:37:23.000,Variant 3,3
336,1,2012/04/20 18:54:26.000,Variant 1,1
336,8,2012/04/20 18:54:41.000,Variant 1,1
336,6,2012/04/23 17:14:28.000,Variant 1,1
339,1,2012/05/14 20:36:02.000,Variant 2,2
339,8,2012/05/15 23:04:27.000,Variant 2,2
339,9,2012/05/15 23:07:03.000,Variant 2,2
339,6,2012/05/16 23:57:16.000,Variant 2,2
340,1,2012/03/06 20:18:20.000,Variant 2,2
340,8,2012/03/07 01:53:18.000,Variant 2,2
340,9,2012/03/14 19:55:59.000,Variant 2,2
340,6,2012/03/16 01:03:14.000,Variant 2,2
341,1,2011/12/21 22:53:06.000,Variant 4,4
341,6,2011/12/23 00:56:27.000,Variant 4,4
344,1,2012/01/20 02:02:37.000,Variant 1,1
344,8,2012/01/20 02:02:55.000,Variant 1,1
344,6,2012/01/20 23:47:10.000,Variant 1,1
347,1,2011/08/01 16:02:40.000,Variant 7,7
347,6,2011/08/19 17:29:29.000,Variant 7,7
347,6,2011/08/19 17:29:29.000,Variant 7,7
350,1,2011/12/28 22:37:00.000,Variant 2,2
350,8,2012/01/18 20:36:11.000,Variant 2,2
350,9,2012/02/02 18:12:36.000,Variant 2,2
350,6,2012/02/07 20:21:54.000,Variant 2,2
352,1,2012/05/08 18:48:14.000,Variant 7,7
352,6,2012/05/08 18:48:50.000,Variant 7,7
352,6,2012/05/08 18:48:51.000,Variant 7,7
354,1,2011/08/03 23:10:21.000,Variant 46,46
354,9,2011/08/03 23:11:53.000,Variant 46,46
354,6,2011/08/04 21:52:59.000,Variant 46,46
354,6,2011/08/04 21:53:04.000,Variant 46,46
355,1,2011/01/10 17:39:15.000,Variant 5,5
355,1,2011/01/10 17:41:44.000,Variant 5,5
355,8,2011/01/27 01:34:13.000,Variant 5,5
355,6,2011/02/09 02:00:42.000,Variant 5,5
356,1,2012/06/19 21:23:59.000,Variant 1,1
356,8,2012/06/20 15:46:29.000,Variant 1,1
356,6,2012/06/20 16:11:35.000,Variant 1,1
359,1,2010/12/28 22:15:48.000,Variant 1,1
359,8,2011/01/21 17:44:16.000,Variant 1,1
359,6,2011/01/21 17:44:48.000,Variant 1,1
362,1,2012/02/23 18:45:01.000,Variant 2,2
362,8,2012/03/13 00:06:36.000,Variant 2,2
362,9,2012/03/14 02:53:46.000,Variant 2,2
362,6,2012/03/30 22:00:29.000,Variant 2,2
368,1,2011/06/22 21:08:02.000,Variant 42,42
368,1,2011/06/22 21:08:20.000,Variant 42,42
368,8,2011/06/22 23:55:26.000,Variant 42,42
368,9,2011/06/23 16:18:51.000,Variant 42,42
368,9,2011/06/23 16:18:54.000,Variant 42,42
368,8,2011/07/20 16:13:16.000,Variant 42,42
368,6,2011/08/03 22:03:51.000,Variant 42,42
369,1,2011/07/13 22:03:38.000,Variant 10,10
369,8,2011/07/14 16:37:19.000,Variant 10,10
369,8,2011/07/14 16:51:59.000,Variant 10,10
369,6,2011/07/14 17:23:03.000,Variant 10,10
371,1,2012/01/26 19:51:34.000,Variant 1,1
371,8,2012/01/26 19:51:43.000,Variant 1,1
371,6,2012/01/26 20:56:27.000,Variant 1,1
372,1,2012/05/24 22:08:38.000,Variant 1,1
372,8,2012/05/24 23:18:41.000,Variant 1,1
372,6,2012/05/25 17:15:20.000,Variant 1,1
373,1,2011/12/16 22:58:26.000,Variant 1,1
373,8,2011/12/16 22:59:19.000,Variant 1,1
373,6,2011/12/29 01:27:41.000,Variant 1,1
375,1,2012/05/10 20:25:17.000,Variant 1,1
375,8,2012/05/10 20:25:31.000,Variant 1,1
375,6,2012/05/10 20:30:11.000,Variant 1,1
377,1,2011/12/16 23:59:08.000,Variant 1,1
377,8,2011/12/19 20:09:41.000,Variant 1,1
377,6,2012/01/14 00:22:13.000,Variant 1,1
381,1,2012/04/12 16:19:28.000,Variant 1,1
381,8,2012/04/12 16:19:36.000,Variant 1,1
381,6,2012/04/16 23:29:50.000,Variant 1,1
386,1,2011/05/10 16:52:39.000,Variant 3,3
386,8,2011/05/10 16:53:00.000,Variant 3,3
386,9,2011/05/13 21:22:57.000,Variant 3,3
386,8,2011/05/17 16:52:37.000,Variant 3,3
386,6,2011/05/17 16:52:47.000,Variant 3,3
387,1,2011/12/14 21:05:52.000,Variant 6,6
387,8,2011/12/14 21:05:59.000,Variant 6,6
387,6,2011/12/22 19:50:39.000,Variant 6,6
387,6,2011/12/22 19:50:40.000,Variant 6,6
389,1,2011/06/28 21:43:15.000,Variant 5,5
389,1,2011/06/28 21:44:20.000,Variant 5,5
389,8,2011/06/29 16:35:06.000,Variant 5,5
389,6,2011/06/29 17:24:26.000,Variant 5,5
391,1,2011/09/15 17:30:24.000,Variant 1,1
391,8,2011/09/16 22:54:21.000,Variant 1,1
391,6,2011/09/20 16:21:04.000,Variant 1,1
392,1,2012/03/12 18:57:46.000,Variant 7,7
392,6,2012/03/12 23:53:29.000,Variant 7,7
392,6,2012/03/12 23:57:06.000,Variant 7,7
394,1,2012/01/12 21:02:38.000,Variant 1,1
394,8,2012/01/13 18:45:33.000,Variant 1,1
394,6,2012/01/13 19:36:45.000,Variant 1,1
395,1,2011/12/15 19:32:48.000,Variant 1,1
395,8,2011/12/15 19:32:56.000,Variant 1,1
395,6,2011/12/15 19:49:44.000,Variant 1,1
398,1,2012/01/25 17:03:28.000,Variant 2,2
398,8,2012/01/25 17:39:20.000,Variant 2,2
398,9,2012/02/01 20:39:56.000,Variant 2,2
398,6,2012/02/29 02:22:35.000,Variant 2,2
400,1,2011/09/22 17:13:24.000,Variant 1,1
400,8,2011/09/28 15:08:53.000,Variant 1,1
400,6,2011/10/04 21:56:00.000,Variant 1,1
403,1,2012/01/17 17:42:15.000,Variant 1,1
403,8,2012/01/18 17:04:57.000,Variant 1,1
403,6,2012/01/18 17:17:49.000,Variant 1,1
405,1,2012/01/20 17:17:51.000,Variant 8,8
405,8,2012/01/20 17:18:14.000,Variant 8,8
405,6,2012/01/23 19:24:09.000,Variant 8,8
405,8,2012/01/23 19:34:09.000,Variant 8,8
405,6,2012/01/26 01:05:48.000,Variant 8,8
409,1,2011/08/29 22:04:10.000,Variant 1,1
409,8,2011/08/30 16:33:47.000,Variant 1,1
409,6,2011/08/30 16:59:38.000,Variant 1,1
413,3,2011/09/21 17:45:40.000,Variant 54,54
413,1,2011/09/23 17:20:13.000,Variant 54,54
413,8,2011/09/23 17:20:34.000,Variant 54,54
413,6,2011/10/14 00:02:38.000,Variant 54,54
413,6,2011/10/14 00:02:41.000,Variant 54,54
415,1,2012/03/20 20:05:10.000,Variant 6,6
415,8,2012/03/20 20:05:18.000,Variant 6,6
415,6,2012/03/22 00:23:54.000,Variant 6,6
415,6,2012/03/22 00:23:55.000,Variant 6,6
417,1,2012/04/04 00:21:42.000,Variant 2,2
417,8,2012/04/04 22:04:39.000,Variant 2,2
417,9,2012/04/06 15:21:38.000,Variant 2,2
417,6,2012/04/16 20:36:10.000,Variant 2,2
418,1,2012/05/04 23:26:19.000,Variant 1,1
418,8,2012/05/07 14:59:13.000,Variant 1,1
418,6,2012/05/07 18:24:38.000,Variant 1,1
422,1,2011/01/06 00:49:02.000,Variant 1,1
422,8,2011/01/10 17:15:19.000,Variant 1,1
422,6,2011/01/10 17:16:46.000,Variant 1,1
424,1,2012/06/15 23:30:23.000,Variant 6,6
424,8,2012/06/15 23:30:32.000,Variant 6,6
424,6,2012/06/18 18:10:31.000,Variant 6,6
424,6,2012/06/18 18:10:31.000,Variant 6,6
425,1,2012/04/16 16:26:13.000,Variant 2,2
425,8,2012/04/16 22:05:04.000,Variant 2,2
425,9,2012/04/17 15:40:48.000,Variant 2,2
425,6,2012/05/16 18:59:40.000,Variant 2,2
426,1,2011/03/15 22:18:19.000,Variant 15,15
426,8,2011/03/15 22:18:50.000,Variant 15,15
426,9,2011/03/15 23:41:01.000,Variant 15,15
426,9,2011/03/19 00:45:55.000,Variant 15,15
426,8,2011/04/14 16:41:49.000,Variant 15,15
426,6,2011/04/14 16:42:53.000,Variant 15,15
429,1,2011/06/21 23:42:53.000,Variant 5,5
429,1,2011/06/21 23:43:03.000,Variant 5,5
429,8,2011/06/23 20:57:37.000,Variant 5,5
429,6,2011/06/23 22:56:12.000,Variant 5,5
431,1,2012/02/03 00:06:04.000,Variant 1,1
431,8,2012/02/03 00:06:16.000,Variant 1,1
431,6,2012/02/03 17:29:08.000,Variant 1,1
432,1,2011/09/30 16:48:55.000,Variant 1,1
432,8,2011/09/30 21:46:24.000,Variant 1,1
432,6,2011/10/06 15:58:26.000,Variant 1,1
434,1,2012/04/18 16:16:22.000,Variant 1,1
434,8,2012/04/18 16:25:34.000,Variant 1,1
434,6,2012/04/23 23:30:23.000,Variant 1,1
436,1,2012/06/19 18:30:43.000,Variant 6,6
436,8,2012/06/19 18:32:43.000,Variant 6,6
436,6,2012/06/19 21:18:30.000,Variant 6,6
436,6,2012/06/19 21:18:31.000,Variant 6,6
437,1,2011/11/11 19:35:35.000,Variant 2,2
437,8,2011/11/15 23:54:29.000,Variant 2,2
437,9,2011/11/16 19:55:17.000,Variant 2,2
437,6,2011/11/17 20:36:55.000,Variant 2,2
439,1,2012/02/01 17:30:27.000,Variant 1,1
439,8,2012/02/10 02:05:23.000,Variant 1,1
439,6,2012/02/15 19:07:50.000,Variant 1,1
440,1,2011/06/07 20:15:58.000,Variant 1,1
440,8,2011/06/07 20:16:33.000,Variant 1,1
440,6,2011/06/08 16:50:52.000,Variant 1,1
442,1,2011/02/18 20:17:32.000,Variant 1,1
442,8,2011/02/19 02:47:39.000,Variant 1,1
442,6,2011/02/19 02:55:57.000,Variant 1,1
443,1,2011/03/10 20:06:41.000,Variant 5,5
443,1,2011/03/10 20:08:14.000,Variant 5,5
443,8,2011/03/10 20:15:07.000,Variant 5,5
443,6,2011/03/10 23:21:58.000,Variant 5,5
445,1,2011/05/16 17:25:43.000,Variant 1,1
445,8,2011/05/16 17:26:52.000,Variant 1,1
445,6,2011/05/16 21:04:16.000,Variant 1,1
448,1,2012/06/12 23:20:01.000,Variant 2,2
448,8,2012/06/13 18:35:07.000,Variant 2,2
448,9,2012/06/26 21:36:43.000,Variant 2,2
448,6,2012/06/29 21:27:09.000,Variant 2,2
449,1,2011/03/09 20:49:32.000,Variant 3,3
449,8,2011/03/09 20:49:53.000,Variant 3,3
449,9,2011/03/09 20:53:22.000,Variant 3,3
449,8,2011/03/10 22:20:24.000,Variant 3,3
449,6,2011/03/10 22:21:03.000,Variant 3,3
451,1,2011/07/08 22:17:10.000,Variant 5,5
451,1,2011/07/13 17:15:33.000,Variant 5,5
451,8,2011/07/13 20:27:47.000,Variant 5,5
451,6,2011/07/13 20:29:32.000,Variant 5,5
453,1,2012/05/23 15:56:57.000,Variant 6,6
453,8,2012/05/23 15:57:05.000,Variant 6,6
453,6,2012/05/25 20:31:15.000,Variant 6,6
453,6,2012/05/25 20:31:15.000,Variant 6,6
454,1,2011/11/09 00:52:09.000,Variant 1,1
454,8,2011/11/09 00:52:23.000,Variant 1,1
454,6,2011/11/09 01:20:00.000,Variant 1,1
457,1,2011/12/07 20:31:32.000,Variant 1,1
457,8,2011/12/07 20:41:28.000,Variant 1,1
457,6,2011/12/08 02:02:54.000,Variant 1,1
459,1,2011/10/05 16:52:36.000,Variant 1,1
459,8,2011/10/18 17:24:51.000,Variant 1,1
459,6,2011/10/18 23:36:27.000,Variant 1,1
460,1,2011/02/26 01:54:09.000,Variant 1,1
460,8,2011/02/28 20:00:58.000,Variant 1,1
460,6,2011/02/28 21:01:29.000,Variant 1,1
461,1,2012/03/28 17:02:20.000,Variant 2,2
461,8,2012/03/28 17:49:03.000,Variant 2,2
461,9,2012/03/30 15:52:33.000,Variant 2,2
461,6,2012/04/16 16:48:18.000,Variant 2,2
462,1,2012/05/15 16:39:10.000,Variant 31,31
462,8,2012/05/15 16:39:18.000,Variant 31,31
462,4,2012/05/15 23:46:35.000,Variant 31,31
462,6,2012/06/01 20:07:34.000,Variant 31,31
463,1,2011/11/10 18:20:49.000,Variant 6,6
463,8,2011/11/10 18:21:08.000,Variant 6,6
463,6,2011/12/14 01:45:19.000,Variant 6,6
463,6,2011/12/14 01:45:20.000,Variant 6,6
464,1,2011/10/07 16:30:01.000,Variant 6,6
464,8,2011/10/07 22:08:34.000,Variant 6,6
464,6,2011/10/14 16:03:04.000,Variant 6,6
464,6,2011/10/14 16:03:04.000,Variant 6,6
465,1,2011/06/30 23:05:37.000,Variant 5,5
465,1,2011/06/30 23:05:53.000,Variant 5,5
465,8,2011/07/05 18:38:12.000,Variant 5,5
465,6,2011/07/05 20:14:52.000,Variant 5,5
466,1,2012/06/15 22:58:32.000,Variant 1,1
466,8,2012/06/15 23:35:08.000,Variant 1,1
466,6,2012/06/18 18:34:55.000,Variant 1,1
468,1,2011/02/02 23:17:34.000,Variant 3,3
468,8,2011/02/04 23:48:04.000,Variant 3,3
468,9,2011/02/08 23:55:03.000,Variant 3,3
468,8,2011/02/17 18:18:28.000,Variant 3,3
468,6,2011/02/17 18:18:39.000,Variant 3,3
471,1,2011/05/24 16:27:52.000,Variant 3,3
471,8,2011/05/24 16:28:14.000,Variant 3,3
471,9,2011/05/27 22:02:35.000,Variant 3,3
471,8,2011/06/03 21:21:28.000,Variant 3,3
471,6,2011/06/03 21:21:36.000,Variant 3,3
473,1,2011/01/17 19:10:54.000,Variant 1,1
473,8,2011/01/20 20:01:42.000,Variant 1,1
473,6,2011/02/28 18:40:39.000,Variant 1,1
475,1,2011/04/13 22:43:16.000,Variant 1,1
475,8,2011/04/13 22:44:19.000,Variant 1,1
475,6,2011/04/14 21:56:33.000,Variant 1,1
476,1,2011/03/23 00:31:44.000,Variant 3,3
476,8,2011/04/01 22:42:31.000,Variant 3,3
476,9,2011/04/01 22:42:38.000,Variant 3,3
476,8,2011/04/07 23:40:59.000,Variant 3,3
476,6,2011/04/07 23:41:49.000,Variant 3,3
477,1,2012/01/04 17:34:18.000,Variant 1,1
477,8,2012/01/04 17:34:29.000,Variant 1,1
477,6,2012/01/04 18:17:14.000,Variant 1,1
479,1,2012/05/15 23:30:10.000,Variant 4,4
479,6,2012/05/16 15:06:18.000,Variant 4,4
481,1,2011/08/31 22:09:49.000,Variant 1,1
481,8,2011/09/01 22:52:37.000,Variant 1,1
481,6,2011/09/02 15:18:38.000,Variant 1,1
485,1,2011/07/01 18:24:56.000,Variant 5,5
485,1,2011/07/01 18:38:06.000,Variant 5,5
485,8,2011/07/04 17:02:11.000,Variant 5,5
485,6,2011/07/04 18:43:18.000,Variant 5,5
486,1,2011/09/26 20:50:47.000,Variant 1,1
486,8,2011/09/26 20:51:45.000,Variant 1,1
486,6,2011/09/26 20:57:39.000,Variant 1,1
488,1,2011/09/20 15:40:54.000,Variant 1,1
488,8,2011/09/26 21:33:44.000,Variant 1,1
488,6,2011/09/27 23:12:04.000,Variant 1,1
489,1,2011/03/24 23:41:51.000,Variant 1,1
489,8,2011/03/24 23:42:08.000,Variant 1,1
489,6,2011/03/25 18:19:15.000,Variant 1,1
490,1,2011/07/11 21:49:19.000,Variant 1,1
490,8,2011/07/12 15:52:08.000,Variant 1,1
490,6,2011/07/12 16:16:03.000,Variant 1,1
491,1,2012/04/12 23:45:56.000,Variant 2,2
491,8,2012/04/16 15:07:02.000,Variant 2,2
491,9,2012/04/20 18:41:40.000,Variant 2,2
491,6,2012/05/14 22:53:25.000,Variant 2,2
492,1,2012/05/30 23:38:32.000,Variant 1,1
492,8,2012/05/31 14:59:24.000,Variant 1,1
492,6,2012/05/31 21:28:36.000,Variant 1,1
493,1,2011/12/23 01:48:48.000,Variant 1,1
493,8,2011/12/27 17:30:02.000,Variant 1,1
493,6,2011/12/29 17:36:13.000,Variant 1,1
494,1,2011/03/30 16:29:32.000,Variant 1,1
494,8,2011/03/30 16:30:43.000,Variant 1,1
494,6,2011/03/30 21:13:43.000,Variant 1,1
499,1,2011/01/28 18:01:13.000,Variant 1,1
499,8,2011/01/28 22:49:49.000,Variant 1,1
499,6,2011/01/31 17:58:40.000,Variant 1,1
500,1,2011/03/03 18:50:46.000,Variant 1,1
500,8,2011/03/22 18:19:41.000,Variant 1,1
500,6,2011/03/23 00:41:22.000,Variant 1,1
501,1,2012/06/04 21:18:30.000,Variant 5,5
501,1,2012/06/04 21:30:53.000,Variant 5,5
501,8,2012/06/05 14:58:08.000,Variant 5,5
501,6,2012/06/06 23:16:24.000,Variant 5,5
505,1,2012/01/20 23:25:53.000,Variant 1,1
505,8,2012/01/20 23:26:12.000,Variant 1,1
505,6,2012/02/02 00:22:25.000,Variant 1,1
508,1,2012/02/23 22:43:24.000,Variant 2,2
508,8,2012/02/23 22:43:39.000,Variant 2,2
508,9,2012/02/24 18:44:16.000,Variant 2,2
508,6,2012/03/12 19:34:52.000,Variant 2,2
511,1,2012/04/20 21:48:18.000,Variant 1,1
511,8,2012/04/27 18:48:24.000,Variant 1,1
511,6,2012/05/03 18:11:09.000,Variant 1,1
512,1,2011/10/06 18:16:56.000,Variant 2,2
512,8,2011/10/11 21:11:42.000,Variant 2,2
512,9,2011/10/13 22:29:37.000,Variant 2,2
512,6,2011/10/17 23:21:14.000,Variant 2,2
513,1,2011/03/30 18:44:58.000,Variant 1,1
513,8,2011/03/30 18:45:26.000,Variant 1,1
513,6,2011/04/04 16:35:45.000,Variant 1,1
514,1,2011/12/27 20:54:23.000,Variant 6,6
514,8,2011/12/28 00:39:22.000,Variant 6,6
514,6,2011/12/30 18:04:14.000,Variant 6,6
514,6,2011/12/30 18:04:15.000,Variant 6,6
515,1,2011/10/20 16:41:43.000,Variant 1,1
515,8,2011/10/20 16:42:26.000,Variant 1,1
515,6,2011/10/20 23:46:08.000,Variant 1,1
516,1,2011/09/01 22:32:33.000,Variant 2,2
516,8,2011/09/05 18:32:40.000,Variant 2,2
516,9,2011/09/05 20:35:10.000,Variant 2,2
516,6,2011/09/15 18:43:36.000,Variant 2,2
517,1,2011/03/02 00:22:55.000,Variant 23,23
517,8,2011/03/02 00:23:19.000,Variant 23,23
517,8,2011/03/02 00:23:50.000,Variant 23,23
517,9,2011/03/10 00:28:22.000,Variant 23,23
517,8,2011/03/18 19:57:44.000,Variant 23,23
517,6,2011/03/18 19:58:27.000,Variant 23,23
518,1,2011/03/26 02:11:16.000,Variant 8,8
518,8,2011/03/26 02:11:53.000,Variant 8,8
518,6,2011/04/05 21:04:16.000,Variant 8,8
518,8,2011/04/22 16:10:57.000,Variant 8,8
518,6,2011/04/22 17:11:36.000,Variant 8,8
519,1,2012/06/08 16:31:56.000,Variant 1,1
519,8,2012/06/08 16:32:05.000,Variant 1,1
519,6,2012/06/08 16:40:26.000,Variant 1,1
521,1,2012/01/09 19:49:13.000,Variant 1,1
521,8,2012/01/10 17:42:03.000,Variant 1,1
521,6,2012/01/10 23:59:48.000,Variant 1,1
522,1,2011/12/02 18:52:07.000,Variant 2,2
522,8,2011/12/05 17:15:04.000,Variant 2,2
522,9,2011/12/05 17:32:43.000,Variant 2,2
522,6,2011/12/12 18:34:29.000,Variant 2,2
524,1,2011/12/20 23:30:10.000,Variant 1,1
524,8,2011/12/22 23:41:31.000,Variant 1,1
524,6,2012/01/03 18:17:57.000,Variant 1,1
526,1,2012/03/05 17:10:32.000,Variant 2,2
526,8,2012/03/07 01:54:43.000,Variant 2,2
526,9,2012/03/08 23:18:54.000,Variant 2,2
526,6,2012/03/20 19:54:02.000,Variant 2,2
528,1,2012/06/20 15:49:20.000,Variant 1,1
528,8,2012/06/20 15:49:37.000,Variant 1,1
528,6,2012/06/26 16:43:45.000,Variant 1,1
531,1,2011/12/06 01:00:57.000,Variant 1,1
531,8,2011/12/06 17:17:04.000,Variant 1,1
531,6,2011/12/12 23:49:16.000,Variant 1,1
534,1,2011/04/19 15:31:48.000,Variant 1,1
534,8,2011/04/19 15:39:52.000,Variant 1,1
534,6,2011/04/19 15:40:58.000,Variant 1,1
535,1,2011/12/07 20:06:05.000,Variant 1,1
535,8,2011/12/09 19:32:22.000,Variant 1,1
535,6,2011/12/13 23:22:01.000,Variant 1,1
536,1,2011/04/14 21:47:16.000,Variant 1,1
536,8,2011/04/15 00:11:57.000,Variant 1,1
536,6,2011/04/16 00:10:51.000,Variant 1,1
537,1,2012/06/01 18:32:53.000,Variant 2,2
537,8,2012/06/01 18:33:15.000,Variant 2,2
537,9,2012/06/01 20:43:57.000,Variant 2,2
537,6,2012/06/26 18:29:03.000,Variant 2,2
538,1,2012/02/09 00:27:05.000,Variant 1,1
538,8,2012/02/09 00:35:36.000,Variant 1,1
538,6,2012/02/09 00:37:34.000,Variant 1,1
539,1,2011/05/18 20:24:34.000,Variant 1,1
539,8,2011/05/18 20:24:56.000,Variant 1,1
539,6,2011/05/19 18:51:17.000,Variant 1,1
541,1,2012/05/15 15:08:40.000,Variant 1,1
541,8,2012/05/15 16:01:25.000,Variant 1,1
541,6,2012/05/15 16:29:12.000,Variant 1,1
542,1,2011/09/26 23:22:22.000,Variant 1,1
542,8,2011/09/26 23:55:24.000,Variant 1,1
542,6,2011/09/27 18:16:11.000,Variant 1,1
543,1,2011/12/02 00:29:00.000,Variant 1,1
543,8,2011/12/02 00:50:17.000,Variant 1,1
543,6,2011/12/05 17:10:24.000,Variant 1,1
544,1,2012/01/11 19:42:25.000,Variant 1,1
544,8,2012/01/11 23:15:21.000,Variant 1,1
544,6,2012/01/11 23:21:45.000,Variant 1,1
545,1,2012/02/29 22:58:38.000,Variant 1,1
545,8,2012/03/01 00:33:17.000,Variant 1,1
545,6,2012/03/01 00:50:29.000,Variant 1,1
546,1,2011/12/02 18:59:10.000,Variant 1,1
546,8,2011/12/02 19:52:24.000,Variant 1,1
546,6,2011/12/02 20:23:36.000,Variant 1,1
548,1,2011/05/16 16:10:57.000,Variant 2,2
548,8,2011/05/20 18:35:25.000,Variant 2,2
548,9,2011/05/20 18:47:49.000,Variant 2,2
548,6,2011/05/24 17:29:19.000,Variant 2,2
549,1,2012/02/15 18:15:32.000,Variant 1,1
549,8,2012/02/15 20:48:09.000,Variant 1,1
549,6,2012/02/29 20:19:14.000,Variant 1,1
550,1,2011/08/26 15:17:43.000,Variant 4,4
550,6,2011/08/26 15:26:10.000,Variant 4,4
552,1,2012/06/04 18:55:16.000,Variant 1,1
552,8,2012/06/04 18:55:37.000,Variant 1,1
552,6,2012/06/05 15:36:27.000,Variant 1,1
561,1,2012/05/31 22:44:00.000,Variant 1,1
561,8,2012/06/01 00:25:59.000,Variant 1,1
561,6,2012/06/01 18:40:39.000,Variant 1,1
563,1,2011/05/18 15:07:11.000,Variant 1,1
563,8,2011/05/18 23:17:52.000,Variant 1,1
563,6,2011/05/19 21:13:15.000,Variant 1,1
564,1,2011/06/09 18:42:40.000,Variant 1,1
564,8,2011/06/09 20:48:08.000,Variant 1,1
564,6,2011/06/17 16:50:28.000,Variant 1,1
567,1,2011/07/29 18:45:34.000,Variant 1,1
567,8,2011/07/29 20:29:41.000,Variant 1,1
567,6,2011/07/29 21:12:05.000,Variant 1,1
568,1,2011/08/23 15:55:39.000,Variant 1,1
568,8,2011/08/23 15:55:46.000,Variant 1,1
568,6,2011/08/24 23:44:28.000,Variant 1,1
569,1,2011/06/30 17:43:59.000,Variant 5,5
569,1,2011/06/30 17:44:19.000,Variant 5,5
569,8,2011/07/05 20:34:00.000,Variant 5,5
569,6,2011/07/07 16:33:49.000,Variant 5,5
570,1,2012/05/29 21:05:16.000,Variant 1,1
570,8,2012/05/29 21:37:40.000,Variant 1,1
570,6,2012/05/29 23:20:39.000,Variant 1,1
571,1,2011/05/10 18:41:18.000,Variant 3,3
571,8,2011/05/11 21:53:50.000,Variant 3,3
571,9,2011/06/09 17:37:51.000,Variant 3,3
571,8,2011/06/21 17:41:50.000,Variant 3,3
571,6,2011/06/21 17:45:58.000,Variant 3,3
574,8,2011/12/14 18:47:44.000,Variant 9,9
574,6,2011/12/14 18:48:59.000,Variant 9,9
577,1,2011/04/29 18:42:14.000,Variant 10,10
577,8,2011/04/29 18:42:26.000,Variant 10,10
577,8,2011/04/29 20:55:58.000,Variant 10,10
577,6,2011/05/17 15:14:04.000,Variant 10,10
578,1,2011/09/22 16:10:27.000,Variant 4,4
578,6,2011/09/26 15:42:40.000,Variant 4,4
579,1,2011/02/15 22:52:41.000,Variant 1,1
579,8,2011/02/15 22:52:52.000,Variant 1,1
579,6,2011/02/15 22:53:29.000,Variant 1,1
580,1,2011/04/19 18:22:36.000,Variant 1,1
580,8,2011/04/19 18:22:53.000,Variant 1,1
580,6,2011/04/22 16:04:16.000,Variant 1,1
581,1,2012/06/25 17:15:09.000,Variant 2,2
581,8,2012/06/25 17:15:53.000,Variant 2,2
581,9,2012/06/26 18:08:06.000,Variant 2,2
581,6,2012/07/03 18:21:23.000,Variant 2,2
582,1,2010/12/10 17:15:43.000,Variant 20,20
582,8,2010/12/13 17:25:39.000,Variant 20,20
582,6,2010/12/14 19:40:45.000,Variant 20,20
582,8,2010/12/16 01:41:37.000,Variant 20,20
582,9,2010/12/16 19:49:48.000,Variant 20,20
582,8,2011/01/05 01:04:05.000,Variant 20,20
582,6,2011/01/05 01:35:10.000,Variant 20,20
583,1,2012/06/05 23:26:52.000,Variant 1,1
583,8,2012/06/06 15:01:41.000,Variant 1,1
583,6,2012/06/07 22:54:06.000,Variant 1,1
584,1,2011/03/10 19:32:42.000,Variant 22,22
